date,text,clean_text,tokens
2025-06-02 06:00:17+00:00,"در جریان حملات پهپادی بی‌سابقه اوکراین به پایگاه‌های هوایی روسیه، بیش از ۴۰ بمب‌افکن در آتش سوخت. این حمله بزرگ‌ترین عملیات با بیشترین برد علیه روسیه از ابتدای جنگ میان دو کشور اعلام شده است.

گفت‌وگو با محمد قائدی، مدرس روابط بین‌الملل
@iranintltv",در جریان حملات پهپادی بی‌سابقه اوکراین به پایگاه‌های هوایی روسیه، بیش از ۴۰ بمب‌افکن در آتش سوخت. این حمله بزرگ‌ترین عملیات با بیشترین برد علیه روسیه از ابتدای جنگ میان دو کشور اعلام شده است. گفت‌وگو با محمد قائدی، مدرس روابط بین‌الملل,"['حملات', 'پهپاد', 'سابقه', 'اوکراین', 'پایگاه_های', 'هوایی', 'روسیه', 'بمب_افکن', 'آتش', 'سوخت', 'حمله', 'بزرگ_ترین', 'عملیات', 'بیشترین', 'برد', 'روسیه', 'جنگ_میان', 'کشور', 'اعلام', 'محمد_قائد', 'مدرس', 'روابط_بین', 'الملل']"
2025-06-01 18:59:01+00:00,"شیرین عبادی حقوق‌دان و برنده جایزه نوبل صلح، با انتشار آخرین نسخه کتاب «حقوق کارگر» که بنیاد او پیشتر منتشر کرده بود، این اثر را به رانندگان و کامیون‌داران اعتصابی و «همه صنوف و گروه‌هایی در این روزهای دشوار هم‌صدا شده‌اند» تقدیم کرد.
 
براساس مطلب منتشر شده در کانال تلگرام شیرین عبادی «در شرایطی که یکی از بزرگ‌ترین اعتصاب‌های صنفی تاریخ جمهوری اسلامی در جریان است و حکومت، به‌جای پاسخ به خواسته‌های رانندگان و کامیون‌داران، با بازداشت، تهدید، فشارهای امنیتی و پرونده‌سازی قضایی مقابله می‌کند، آگاهی از حقوق قانونی نه یک مزیت، بلکه ضرورتی حیاتی است.»

شیرین عبادی در پیامی به مناسبت بازنشر این کتاب نوشته است: «در روزهایی که دادگاه‌های کشور به صحنه جنگ تبدیل شده‌اند، این کتاب، همراه با دو اثر دیگر با عنوان «حقوق متهم» و «حقوق زندانی»، تلاشی‌ست برای توانمندسازی اقشار مختلف در برابر ساختارهای ناعادلانه‌ی قضایی. دانستن قانون، به‌ویژه در روزهایی که دادگاه به میدان سرکوب تبدیل شده، اولین گام برای ایستادگی‌ست»

https://iranintl.com/202506018792",شیرین عبادی حقوق‌دان و برنده جایزه نوبل صلح، با انتشار آخرین نسخه کتاب «حقوق کارگر» که بنیاد او پیشتر منتشر کرده بود، این اثر را به رانندگان و کامیون‌داران اعتصابی و «همه صنوف و گروه‌هایی در این روزهای دشوار هم‌صدا شده‌اند» تقدیم کرد. براساس مطلب منتشر شده در کانال تلگرام شیرین عبادی «در شرایطی که یکی از بزرگ‌ترین اعتصاب‌های صنفی تاریخ جمهوری اسلامی در جریان است و حکومت، به‌جای پاسخ به خواسته‌های رانندگان و کامیون‌داران، با بازداشت، تهدید، فشارهای امنیتی و پرونده‌سازی قضایی مقابله می‌کند، آگاهی از حقوق قانونی نه یک مزیت، بلکه ضرورتی حیاتی است.» شیرین عبادی در پیامی به مناسبت بازنشر این کتاب نوشته است: «در روزهایی که دادگاه‌های کشور به صحنه جنگ تبدیل شده‌اند، این کتاب، همراه با دو اثر دیگر با عنوان «حقوق متهم» و «حقوق زندانی»، تلاشی‌ست برای توانمندسازی اقشار مختلف در برابر ساختارهای ناعادلانه‌ی قضایی. دانستن قانون، به‌ویژه در روزهایی که دادگاه به میدان سرکوب تبدیل شده، اولین گام برای ایستادگی‌ست»,"['شیرین', 'عبادی', 'حقوق', 'دان', 'برنده', 'جایزه_نوبل', 'صلح', 'انتشار', 'نسخه', 'کتاب', 'حقوق', 'کارگر', 'بنیاد', 'پیشتر', 'منتشر', 'رانندگان', 'کامیون', 'داران', 'اعتصابی', 'صنوف', 'گروه', 'روزهای', 'دشوار', 'صدا', 'تقدیم', 'مطلب', 'منتشر_شده', 'شیرین', 'عبادی', 'شرایط', 'بزرگ_ترین', 'اعتصاب', 'صنفی', 'تاریخ', 'جمهوری_اسلامی', 'حکومت', 'پاسخ', 'خواسته', 'رانندگان', 'کامیون', 'داران', 'بازداشت', 'تهدید', 'فشار', 'امنیتی', 'پرونده', 'قضایی', 'مقابله', 'آگاهی', 'حقوق', 'قانونی', 'مزیت', 'ضرورت', 'حیاتی', 'شیرین', 'عبادی', 'پیامی', 'مناسبت', 'بازنشر', 'کتاب', 'روز', 'دادگاه', 'کشور', 'صحنه', 'جنگ', 'کتاب', 'همراه', 'عنوان', 'حقوق', 'متهم', 'حقوق', 'زندانی', 'تلاشی', 'توانمندسازی', 'اقشار', 'مختلف', 'ساختار', 'ناعادلانه', 'قضایی', 'دانستن', 'قانون', 'روز', 'دادگاه', 'میدان', 'سرکوب', 'گام', 'ایستادگی']"
2025-06-01 18:37:07+00:00,"حماس در بیانیه‌ای اعلام کرد آماده است بلافاصله دور جدیدی از مذاکرات «غیرمستقیم» با اسرائیل را برای دستیابی به توافق درباره موارد اختلافی در طرح آتش‌بس غزه آغاز کند.

حماس پیش‌تر در پاسخ به طرح پیشنهادی استیو ویتکاف، فرستاده ویژه آمریکا برای آتش‌بس در نوار غزه اعلام کرد با تحویل ۲۸ گروگان زنده و کشته‌شده موافق است، اما همچنان بر پایان جنگ و خروج نیروهای اسرائیلی از نوار غزه تاکید دارد. در سوی مقابل، آمریکا و اسرائیل پاسخ حماس را «غیرقابل قبول» خواندند.
https://iranintl.com/202506017151",حماس در بیانیه‌ای اعلام کرد آماده است بلافاصله دور جدیدی از مذاکرات «غیرمستقیم» با اسرائیل را برای دستیابی به توافق درباره موارد اختلافی در طرح آتش‌بس غزه آغاز کند. حماس پیش‌تر در پاسخ به طرح پیشنهادی استیو ویتکاف، فرستاده ویژه آمریکا برای آتش‌بس در نوار غزه اعلام کرد با تحویل ۲۸ گروگان زنده و کشته‌شده موافق است، اما همچنان بر پایان جنگ و خروج نیروهای اسرائیلی از نوار غزه تاکید دارد. در سوی مقابل، آمریکا و اسرائیل پاسخ حماس را «غیرقابل قبول» خواندند.,"['حماس', 'بیانیه', 'اعلام', 'بلافاصله', 'جدیدی', 'مذاکرات', 'غیرمستقیم', 'اسرائیل', 'دستیابی', 'توافق', 'موارد', 'اختلاف', 'طرح', 'آتش', 'غزه', 'آغاز', 'حماس', 'پاسخ', 'طرح', 'پیشنهاد', 'استیو', 'ویتکاف', 'فرستاده', 'آمریکا', 'آتش', 'نوار_غزه', 'اعلام', 'تحویل', 'گروگان', 'زنده', 'کشته_شده', 'موافق', 'پایان_جنگ', 'خروج', 'نیرو', 'اسرائیلی', 'نوار_غزه', 'تاکید', 'مقابل', 'آمریکا', 'اسرائیل', 'پاسخ', 'حماس', 'غیرقابل', 'قبول']"
2025-06-01 18:15:30+00:00,یک شهروند از مجروحان جنگ ایران و عراق در پیامی به کارزار «‌خط بحران» می‌گوید همسرش در خانه خیاطی می‌کند ولی به دلیل قطع مکرر برق، سفارش مشتریانش به تاخیر می‌افتد و مشتریان هم معترض می‌شوند.,یک شهروند از مجروحان جنگ ایران و عراق در پیامی به کارزار «‌خط بحران» می‌گوید همسرش در خانه خیاطی می‌کند ولی به دلیل قطع مکرر برق، سفارش مشتریانش به تاخیر می‌افتد و مشتریان هم معترض می‌شوند.,"['شهروند', 'مجروح', 'جنگ', 'ایران', 'عراق', 'پیامی', 'کارزار', 'بحران', 'همسر', 'خانه', 'خیاطی', 'دلیل', 'قطع', 'مکرر', 'برق', 'سفارش', 'مشتریانش', 'تاخیر', 'مشتریان', 'معترض']"
2025-06-01 14:43:23+00:00,"ویدیوی منتشرشده در رویترز لحظه به آتش کشیده شدن بمب‌افکن‌های روسیه را در حمله پهپادی اوکراین نشان می‌دهد. به گفته رویترز، این ویدیو و گزارش حمله اوکراین از سوی یک مقام امنیتی این کشور ارسال شده که نخواسته نامش فاش شود.
بر اساس این گزارش، اوکراین یکشنبه ۱۱ خرداد حمله پهپادی بزرگی را علیه هواپیماهای نظامی روسیه انجام داده است. این مقام رسمی به رویترز گفت که همزمان چهار پایگاه هوایی نظامی روسیه هدف قرار گرفته و به ۴۰ هواپیمای جنگی روسی از جمله بمب‌افکن‌های استراتژیک Tu-۹۵ و Tu-۲۲ حمله شده است.",ویدیوی منتشرشده در رویترز لحظه به آتش کشیده شدن بمب‌افکن‌های روسیه را در حمله پهپادی اوکراین نشان می‌دهد. به گفته رویترز، این ویدیو و گزارش حمله اوکراین از سوی یک مقام امنیتی این کشور ارسال شده که نخواسته نامش فاش شود. بر اساس این گزارش، اوکراین یکشنبه ۱۱ خرداد حمله پهپادی بزرگی را علیه هواپیماهای نظامی روسیه انجام داده است. این مقام رسمی به رویترز گفت که همزمان چهار پایگاه هوایی نظامی روسیه هدف قرار گرفته و به ۴۰ هواپیمای جنگی روسی از جمله بمب‌افکن‌های استراتژیک Tu-۹۵ و Tu-۲۲ حمله شده است.,"['ویدیو_منتشرشده', 'رویترز', 'لحظه', 'آتش', 'کشیده', 'بمب_افکن', 'روسیه', 'حمله', 'پهپاد', 'اوکراین', 'نشان', 'رویترز', 'گزارش', 'حمله', 'اوکراین', 'مقام', 'امنیتی', 'این_کشور', 'ارسال', 'نخواسته', 'نام', 'فاش', 'اساس', 'گزارش', 'اوکراین', 'یکشنبه', 'خرداد', 'حمله', 'پهپاد', 'بزرگی', 'هواپیما', 'نظامی', 'روسیه', 'انجام', 'مقام', 'رسمی', 'رویترز', 'همزمان', 'پایگاه', 'هوایی', 'نظامی', 'روسیه', 'هدف_قرار', 'هواپیما', 'جنگی', 'روسی', 'جمله', 'بمب_افکن', 'استراتژیک', 'حمله']"
2025-06-01 14:33:05+00:00,"فرماندار منطقه ایرکوتسک در سیبری از حمله پهپادی اوکراین به یک واحد نظامی در این منطقه خبر داد. این اولین حمله از این نوع در سیبری است.

همزمان یک مقام اوکراینی اعلام کرد که این کشور به محل نگهداری ۴۰ بمب‌افکن دوربرد روسی حمله پهپادی کرده است.

پایگاه نظامی روسیه در سیبری که اوکراین به آن حمله پهپادی کرده، چهار هزار و ۳۰۰ کیلومتر با خط مقدم جنگ فاصله دارد و بمب‌افکن‌های دوربرد روسی با قابلیت حمل کلاهک هسته‌ای، در آن نگهداری می‌شوند.

سرویس امنیتی اوکراین اعلام کرد در حمله پهپادی گسترده به چهار پایگاه هوایی در عمق خاک روسیه، چندین بمب‌افکن استراتژیک این کشور منهدم شدند.

این حمله یکی از سنگین‌ترین حملات جنگ سه‌ساله اوکراین توصیف شده است.
https://iranintl.com/202506017097",فرماندار منطقه ایرکوتسک در سیبری از حمله پهپادی اوکراین به یک واحد نظامی در این منطقه خبر داد. این اولین حمله از این نوع در سیبری است. همزمان یک مقام اوکراینی اعلام کرد که این کشور به محل نگهداری ۴۰ بمب‌افکن دوربرد روسی حمله پهپادی کرده است. پایگاه نظامی روسیه در سیبری که اوکراین به آن حمله پهپادی کرده، چهار هزار و ۳۰۰ کیلومتر با خط مقدم جنگ فاصله دارد و بمب‌افکن‌های دوربرد روسی با قابلیت حمل کلاهک هسته‌ای، در آن نگهداری می‌شوند. سرویس امنیتی اوکراین اعلام کرد در حمله پهپادی گسترده به چهار پایگاه هوایی در عمق خاک روسیه، چندین بمب‌افکن استراتژیک این کشور منهدم شدند. این حمله یکی از سنگین‌ترین حملات جنگ سه‌ساله اوکراین توصیف شده است.,"['فرماندار', 'منطقه', 'ایرکوتسک', 'سیبری', 'حمله', 'پهپاد', 'اوکراین', 'واحد', 'نظامی', 'منطقه', 'خبر_داد', 'حمله', 'سیبری', 'همزمان', 'مقام', 'اوکراینی', 'اعلام', 'این_کشور', 'محل', 'نگهداری', 'بمب_افکن', 'دوربرد', 'روسی', 'حمله', 'پهپاد', 'پایگاه', 'نظامی', 'روسیه', 'سیبری', 'اوکراین', 'حمله', 'پهپاد', 'هزار', 'کیلومتر', 'مقدم', 'جنگ', 'فاصله', 'بمب_افکن', 'دوربرد', 'روسی', 'قابلیت', 'حمل', 'کلاهک', 'هسته', 'نگهداری', 'سرویس', 'امنیتی', 'اوکراین', 'اعلام', 'حمله', 'پهپاد', 'گسترده', 'پایگاه', 'هوایی', 'عمق', 'خاک', 'روسیه', 'چندین', 'بمب_افکن', 'استراتژیک', 'این_کشور', 'منهدم', 'حمله', 'سنگین', 'ترین', 'حملات', 'جنگ', 'اوکراین', 'توصیف']"
2025-06-01 12:34:00+00:00,"حسین رفیعی، معاون حوزه‌های علمیه گفت: «جهاد تبیین پادزهر هجمه‌های مختلف دشمنان برای تغییر افکار عمومی در ایران است.»
او ادامه داد: «باید با ترویج ایمان و امید، با هجمه‌های دشمنان مقابله کرد تا دچار سستی و افسردگی و بن‌بست نشویم و مجاهدان فرهنگی و افسران جنگ نرم تربیت کنیم.»
https://iranintl.com/202506011187",حسین رفیعی، معاون حوزه‌های علمیه گفت: «جهاد تبیین پادزهر هجمه‌های مختلف دشمنان برای تغییر افکار عمومی در ایران است.» او ادامه داد: «باید با ترویج ایمان و امید، با هجمه‌های دشمنان مقابله کرد تا دچار سستی و افسردگی و بن‌بست نشویم و مجاهدان فرهنگی و افسران جنگ نرم تربیت کنیم.»,"['حسین', 'رفیعی', 'معاون', 'حوزه', 'علمیه', 'جهاد', 'تبیین', 'پادزهر', 'هجمه', 'مختلف', 'دشمن', 'افکار_عمومی', 'ایران', 'ادامه_داد', 'ترویج', 'ایمان', 'امید', 'هجمه', 'دشمن', 'مقابله', 'سستی', 'افسردگی', 'مجاهد', 'افسر', 'جنگ', 'نرم', 'تربیت']"
2025-06-01 09:34:01+00:00,"کیومرث حیدری، فرمانده نیروی زمینی ارتش جمهوری اسلامی گفت: «صلح تنها به معنای جلوگیری از جنگ نیست و در حقیقت صلح باید به معنای حمایت از ملتهای مظلوم و مبارزه با تروریسم باشد.»
او ادامه داد: «نیروی زمینی ارتش آمادگی حضور در عملیات‌های حفظ صلح در چارچوب قواعد بین‌المللی را دارد.»
https://iranintl.com/202506012263",کیومرث حیدری، فرمانده نیروی زمینی ارتش جمهوری اسلامی گفت: «صلح تنها به معنای جلوگیری از جنگ نیست و در حقیقت صلح باید به معنای حمایت از ملتهای مظلوم و مبارزه با تروریسم باشد.» او ادامه داد: «نیروی زمینی ارتش آمادگی حضور در عملیات‌های حفظ صلح در چارچوب قواعد بین‌المللی را دارد.»,"['کیومرث', 'حیدری', 'فرمانده', 'نیروی', 'زمینی', 'ارتش', 'جمهوری_اسلامی', 'صلح', 'معنا', 'جلوگیری', 'جنگ', 'حقیقت', 'صلح', 'معنا', 'حمایت', 'ملت', 'مظلوم', 'مبارزه', 'تروریسم', 'ادامه_داد', 'نیروی', 'زمینی', 'ارتش', 'آمادگی', 'حضور', 'عملیات', 'حفظ', 'صلح', 'چارچوب', 'قواعد', 'بین_المللی']"
2025-05-31 22:39:04+00:00,"مراد ویسی، تحلیل‌گر ایران‌اینترنشنال گفت: «وزیر خارجه عمان پیشنهاد آمریکا را به تهران رسانده که ترامپ در آن شرط توقف غنی‌سازی را مطرح کرده است. خامنه‌ای باید تصمیم بگیرد؛ نه فقط درباره توافق، بلکه درباره آینده جمهوری اسلامی، نحوه تعامل با آژانس و اروپا و احتمال جنگ با اسرائیل.»
@iranintltv",مراد ویسی، تحلیل‌گر ایران‌اینترنشنال گفت: «وزیر خارجه عمان پیشنهاد آمریکا را به تهران رسانده که ترامپ در آن شرط توقف غنی‌سازی را مطرح کرده است. خامنه‌ای باید تصمیم بگیرد؛ نه فقط درباره توافق، بلکه درباره آینده جمهوری اسلامی، نحوه تعامل با آژانس و اروپا و احتمال جنگ با اسرائیل.»,"['مراد_ویسی', 'تحلیل', 'ایران_اینترنشنال', 'وزیر_خارجه', 'عمان', 'پیشنهاد', 'آمریکا', 'تهران', 'رسانده', 'ترامپ', 'شرط', 'توقف', 'غنی_سازی', 'مطرح', 'خامنه', 'تصمیم', 'توافق', 'آینده', 'جمهوری_اسلامی', 'تعامل', 'آژانس', 'اروپا', 'احتمال', 'جنگ', 'اسرائیل']"
2025-05-31 21:22:19+00:00,"حماس در پاسخ به طرح پیشنهادی آمریکا برای آتش‌بس در نوار غزه اعلام کرد با تحویل ۲۸ گروگان زنده و کشته‌شده موافق است، اما همچنان بر پایان جنگ و خروج نیروهای اسرائیلی از نوار غزه تاکید دارد. در سوی مقابل، آمریکا و اسرائیل پاسخ حماس را «غیرقابل قبول» خواندند.
ویتکاف در شبکه اجتماعی ایکس نوشت پاسخ حماس را دریافت کرده، اما آن را قابل پذیرش نمی‌داند.

ویتکاف افزود: «این پاسخ کاملا غیرقابل قبول است و ما را به عقب بازمی‌گرداند. حماس باید چارچوب پیشنهادی ما را به‌عنوان مبنای مذاکرات غیرمستقیم بپذیرد؛ مذاکراتی که می‌توانیم همین هفته آغاز کنیم.»

دفتر نخست‌وزیری اسرائیل هم اعلام کرد حماس بر رد پیشنهاد آمریکا اصرار دارد و پاسخ آن غیرقابل قبول است.

گیدون سعار، وزیر امور خارجه اسرائیل، در همین رابطه گفت حماس با خودداری از آزادی گروگان‌ها و امتناع از کنار گذاشتن سلاح‌هایش، مسئول تداوم جنگ است.

بنیامین نتانیاهو، نخست‌وزیر اسرائیل، نیز تاکید کرد عملیات نظامی در غزه تا بازگرداندن همه گروگان‌ها و شکست حماس ادامه خواهد داشت.
https://iranintl.com/202505313787",حماس در پاسخ به طرح پیشنهادی آمریکا برای آتش‌بس در نوار غزه اعلام کرد با تحویل ۲۸ گروگان زنده و کشته‌شده موافق است، اما همچنان بر پایان جنگ و خروج نیروهای اسرائیلی از نوار غزه تاکید دارد. در سوی مقابل، آمریکا و اسرائیل پاسخ حماس را «غیرقابل قبول» خواندند. ویتکاف در شبکه اجتماعی ایکس نوشت پاسخ حماس را دریافت کرده، اما آن را قابل پذیرش نمی‌داند. ویتکاف افزود: «این پاسخ کاملا غیرقابل قبول است و ما را به عقب بازمی‌گرداند. حماس باید چارچوب پیشنهادی ما را به‌عنوان مبنای مذاکرات غیرمستقیم بپذیرد؛ مذاکراتی که می‌توانیم همین هفته آغاز کنیم.» دفتر نخست‌وزیری اسرائیل هم اعلام کرد حماس بر رد پیشنهاد آمریکا اصرار دارد و پاسخ آن غیرقابل قبول است. گیدون سعار، وزیر امور خارجه اسرائیل، در همین رابطه گفت حماس با خودداری از آزادی گروگان‌ها و امتناع از کنار گذاشتن سلاح‌هایش، مسئول تداوم جنگ است. بنیامین نتانیاهو، نخست‌وزیر اسرائیل، نیز تاکید کرد عملیات نظامی در غزه تا بازگرداندن همه گروگان‌ها و شکست حماس ادامه خواهد داشت.,"['حماس', 'پاسخ', 'طرح', 'پیشنهاد', 'آمریکا', 'آتش', 'نوار_غزه', 'اعلام', 'تحویل', 'گروگان', 'زنده', 'کشته_شده', 'موافق', 'پایان_جنگ', 'خروج', 'نیرو', 'اسرائیلی', 'نوار_غزه', 'تاکید', 'مقابل', 'آمریکا', 'اسرائیل', 'پاسخ', 'حماس', 'غیرقابل', 'قبول', 'ویتکاف', 'شبکه_اجتماعی', 'ایکس', 'پاسخ', 'حماس', 'دریافت', 'پذیرش', 'نمی', 'ویتکاف', 'پاسخ', 'غیرقابل', 'قبول', 'عقب', 'بازمی', 'حماس', 'چارچوب', 'پیشنهاد', 'عنوان', 'مبنای', 'مذاکرات', 'غیرمستقیم', 'مذاکرات', 'هفته', 'آغاز', 'دفتر', 'وزیری', 'اسرائیل', 'اعلام', 'حماس', 'پیشنهاد', 'آمریکا', 'اصرار', 'پاسخ', 'غیرقابل', 'قبول', 'گیدون', 'سعار', 'وزیر', 'امور_خارجه', 'اسرائیل', 'رابطه', 'حماس', 'خودداری', 'آزادی', 'گروگان', 'امتناع', 'سلاح', 'هایش', 'مسئول', 'تداوم', 'جنگ', 'بنیامین_نتانیاهو', 'نخست_وزیر', 'اسرائیل', 'تاکید', 'عملیات_نظامی', 'غزه', 'بازگرداندن', 'گروگان', 'شکست', 'حماس', 'ادامه']"
2025-05-31 20:27:38+00:00,"انتخاب نهایی خامنه‌ای در دوراهی جنگ یا تسلیم

چشم‌انداز با مهدی مهدوی‌آزاد

نسخه کامل این برنامه را در یوتیوب ایران‌اینترنشنال تماشا کنید
https://youtu.be/x5bfQWQA8Ao
@iranintltv",انتخاب نهایی خامنه‌ای در دوراهی جنگ یا تسلیم چشم‌انداز با مهدی مهدوی‌آزاد نسخه کامل این برنامه را در یوتیوب ایران‌اینترنشنال تماشا کنید,"['انتخاب', 'نهایی', 'خامنه', 'دوراهی', 'جنگ', 'تسلیم', 'چشم_انداز', 'مهدی', 'مهدوی', 'آزاد', 'نسخه_کامل', 'برنامه_یوتیوب', 'ایران_اینترنشنال', 'تماشا']"
2025-05-31 18:19:48+00:00,"🎧نسخه صوتی چشم‌انداز: نتخاب نهای خامنه‌ای در دوراهی جنگ یا تسلیم
@iranintlTV",نسخه صوتی چشم‌انداز: نتخاب نهای خامنه‌ای در دوراهی جنگ یا تسلیم,"['نسخه_صوتی', 'چشم_انداز', 'نتخاب', 'نهای', 'خامنه', 'دوراهی', 'جنگ', 'تسلیم']"
2025-05-31 17:23:56+00:00,"شهرام خلدی، پژوهشگر تاریخ خاورمیانه و روابط بین‌الملل، می‌گوید: «به مذاکرات روسیه و اوکراین خوش‌بین نیستم، چون پوتین معتقد است به خواسته‌هایش از اوکراین می‌رسد و تا رسیدن به آن‌ها، جنگ را متوقف نخواهد کرد.»
@iranintltv",شهرام خلدی، پژوهشگر تاریخ خاورمیانه و روابط بین‌الملل، می‌گوید: «به مذاکرات روسیه و اوکراین خوش‌بین نیستم، چون پوتین معتقد است به خواسته‌هایش از اوکراین می‌رسد و تا رسیدن به آن‌ها، جنگ را متوقف نخواهد کرد.»,"['شهرام_خلدی', 'پژوهشگر_تاریخ', 'خاورمیانه', 'روابط_بین', 'الملل', 'مذاکرات', 'روسیه_اوکراین', 'خوش', 'نیستم', 'پوتین', 'معتقد', 'خواسته', 'هایش', 'اوکراین', 'جنگ', 'متوقف']"
2025-05-31 08:20:21+00:00,"سوریه، کشوری که بیش از یک دهه درگیر جنگ داخلی و ده‌ها حاکمیت استبدادی بود، اکنون وارد فصل تازه‌ای از تاریخ خود شده است. با سقوط بشار اسد، میلیون‌ها آواره سوری که سال‌ها در اردوگاه‌ها، چادرها و سرزمین‌های بیگانه زندگی کرده‌اند، اکنون به بازگشت به خانه‌های خود می‌اندیشند.
مهران عباسیان، خبرنگار ایران‌اینترنشنال، گزارش می‌دهد
@iranintltv",سوریه، کشوری که بیش از یک دهه درگیر جنگ داخلی و ده‌ها حاکمیت استبدادی بود، اکنون وارد فصل تازه‌ای از تاریخ خود شده است. با سقوط بشار اسد، میلیون‌ها آواره سوری که سال‌ها در اردوگاه‌ها، چادرها و سرزمین‌های بیگانه زندگی کرده‌اند، اکنون به بازگشت به خانه‌های خود می‌اندیشند. مهران عباسیان، خبرنگار ایران‌اینترنشنال، گزارش می‌دهد,"['سوریه', 'کشوری', 'درگیر', 'جنگ', 'داخلی', 'حاکمیت', 'استبدادی', 'فصل', 'تازه', 'تاریخ', 'سقوط', 'بشار', 'اسد', 'میلیون', 'آواره', 'سوری', 'سال', 'اردوگاه', 'چادر', 'سرزمین', 'بیگانه', 'زندگی', 'بازگشت', 'خانه', 'مهران', 'عباس', 'خبرنگار_ایران', 'اینترنشنال_گزارش']"
2025-05-31 07:03:03+00:00,"شهرام خلدی، پژوهشگر تاریخ خاورمیانه و روابط بین‌الملل، با اشاره به ناکامی دونالد ترامپ، رییس‌جمهور آمریکا، در برقراری آتش‌بس میان روسیه و اوکراین، گفت: «ولادیمیر پوتین، رییس‌جمهور روسیه، به‌دنبال کسب امتیاز از طریق ادامه جنگ است.»
@iranintltv",شهرام خلدی، پژوهشگر تاریخ خاورمیانه و روابط بین‌الملل، با اشاره به ناکامی دونالد ترامپ، رییس‌جمهور آمریکا، در برقراری آتش‌بس میان روسیه و اوکراین، گفت: «ولادیمیر پوتین، رییس‌جمهور روسیه، به‌دنبال کسب امتیاز از طریق ادامه جنگ است.»,"['شهرام_خلدی', 'پژوهشگر_تاریخ', 'خاورمیانه', 'روابط_بین', 'الملل', 'اشاره', 'ناکامی', 'دونالد_ترامپ', 'رییس_جمهور', 'آمریکا', 'برقراری', 'آتش_میان', 'روسیه_اوکراین', 'ولادیمیر_پوتین', 'رییس_جمهور', 'روسیه', 'دنبال', 'کسب', 'امتیاز', 'طریق', 'ادامه', 'جنگ']"
2025-05-31 06:34:07+00:00,"حسن خمینی، نوه بنیانگذار جمهوری اسلامی گفت: «عزت یک امر غیر قابل بازگشت برای ماست اما عزت همان طوری که گاهی با جنگ باید پدید بیاید، بعضی وقت‌ها هم با ایستادگی بر مواضع در میدان مذاکره پدید می‌آید.»
او ادمه داد: «به خاطر منافع ملی یک روزی جنگ و یک روزی صلح و یک روز ایستادگی و استقامت و یک روز در مطالبه حق از مسیر مذاکره است.»
https://iranintl.com/202505314947",حسن خمینی، نوه بنیانگذار جمهوری اسلامی گفت: «عزت یک امر غیر قابل بازگشت برای ماست اما عزت همان طوری که گاهی با جنگ باید پدید بیاید، بعضی وقت‌ها هم با ایستادگی بر مواضع در میدان مذاکره پدید می‌آید.» او ادمه داد: «به خاطر منافع ملی یک روزی جنگ و یک روزی صلح و یک روز ایستادگی و استقامت و یک روز در مطالبه حق از مسیر مذاکره است.»,"['حسن', 'خمینی', 'نوه', 'بنیانگذار', 'جمهوری_اسلامی', 'عزت', 'بازگشت', 'ماست', 'عزت', 'طوری', 'گاهی', 'جنگ', 'پدید', 'بیاید', 'وقت', 'ایستادگی', 'مواضع', 'میدان', 'مذاکره', 'پدید', 'ادمه', 'خاطر', 'منافع', 'ملی', 'جنگ', 'صلح', 'روز', 'ایستادگی', 'استقامت', 'روز', 'مطالبه', 'مسیر', 'مذاکره']"
