date,text
2025-06-22 21:11:56+00:00,"محمد قائدی، مدرس روابط بین‌الملل در دانشگاه جورج واشینگتن: اروپا، به‌ویژه فرانسه و بریتانیا، موضعی میانه‌رو دارند؛ از یک‌سو از عقب‌ماندن برنامه هسته‌ای ایران خرسندند و از سوی دیگر نگران تشدید تنش‌ها و کشیده‌شدن اروپا به درون جنگ هستند.
@iranintltv"
2025-06-22 21:11:46+00:00,"شهروندی با ارسال ویدیو به ایران‌اینترنشنال، ضمن تشکر از نحوه خبررسانی ایران‌اینترنشنال از آغاز جنگ، از قطعی اینترنت در ایران می‌گوید.

@iranintltv"
2025-06-22 20:23:18+00:00,"بنیامین نتانیاهو، نخست‌وزیر اسرائیل، با بیان اینکه «اطلاعات جالبی درباره محل نگهداری اورانیوم ۶۰ درصد غنی‌شده ایران داریم»، گفت: «اسرائیل به تحقق اهداف خود برای نابودی برنامه هسته‌ای و موشک‌های بالستیک ایران نزدیک شده است.»

او افزود: «عملیات در ایران زمانی پایان می‌یابد که اهداف محقق شوند. ما بیش از آنچه لازم است، انجام نخواهیم داد.»

نخست‌وزیر اسرائیل با تاکید بر اینکه «فردو آسیب بسیار شدیدی دیده اما میزان خسارت هنوز مشخص نیست»، اضافه کرد: «اسرائیل نه وارد جنگ فرسایشی می‌شود و نه عملیات علیه جمهوری اسلامی را پیش از موعد متوقف می‌کند.»
https://iranintl.com/202506225063"
2025-06-22 19:48:17+00:00,"شورای امنیت سازمان ملل در نشستی اضطراری مسئله برنامه هسته‌ای در ایران و جنگ جمهوری اسلامی با اسرائیل را بررسی می‌کند.

مریم رحمتی، خبرنگار ایران‌اینترنشنال، گزارش می‌دهد
@iranintltv"
2025-06-22 19:23:55+00:00,"میروسلاو ینچا، دستیار دبیرکل سازمان ملل، گفت: «هیچ راه‌حل نظامی برای این جنگ وجود ندارد.»
@iranintltv"
2025-06-22 19:22:43+00:00,"آنتونیو گوترش، دبیرکل سازمان ملل، گفت: «سازمان ملل آماده است تا از هر تلاشی برای رسیدن به یک راه‌حل صلح‌آمیز حمایت کند. اما صلح را نمی‌توان تحمیل کرد، صلح باید انتخاب شود. امروز ما در برابر یک انتخاب دشوار ایستاده‌ایم: یک مسیر، به‌سمت جنگ، رنج انسانی، و لطمه بیشتر به نظم جهانی خواهد رفت؛ مسیر دیگر، راه کاهش تنش، گفت‌وگو و دیپلماسی است. ما می‌دانیم که بازگشت به میز مذاکره مسیر درست است.»
@iranintltv"
2025-06-22 19:10:38+00:00,"دنی دانون، نماینده اسرائیل در سازمان ملل، در پاسخ به سوال خبرنگار ایران‌اینترنشنال درباره اهداف اسرائیل در جنگ با جمهوری اسلامی و تصمیم برای تغییر رژیم در ایران گفت: ما هدف‌های زیادی داریم و جمهوری اسلامی باید برای گام‌های بعدی با دقت فکر کند. تغییر رژیم با مردم ایران است و من دعا می‌کنم که وضعیت برای مردم ایران تغییر کند.
@iranintltv"
2025-06-22 18:42:38+00:00,"دونالد ترامپ رییس‌جمهور آمریکا با انتقاد از توماس مسی، نماینده جمهوری‌خواه مجلس نمایندگان آمریکا که مخالف مداخله نظامی آمریکا در جنگ جمهوری اسلامی و اسرائیل است، از حمله آمریکا به تاسیسات اتمی جمهوری اسلامی دفاع کرد.

ترامپ با اشاره به این که جمهوری اسلامی در هر فرصتی شعار «مرگ بر آمریکا» سر می‌دهد، افزود که حکومت ایران «هزاران آمریکایی را کشته یا مجروح کرده و حتی در دوران دولت کارتر، سفارت آمریکا در تهران را تصرف کرده بود. ما دیروز یک موفقیت نظامی فوق‌العاده داشتیم؛ بمب را از دستان آن‌ها بیرون کشیدیم (و اگر می‌توانستند، از آن استفاده می‌کردند!).»

ترامپ افزود: «از ارتش بی‌نظیرمان برای کار شگفت‌انگیزی که شب گذشته انجام دادند، صمیمانه تشکر می‌کنم.»

دوشنبه گذشته، توماس مسی، نماینده جمهوری‌خواه مجلس نمایندگان آمریکا، اعلام کرد طرحی دوحزبی بر اساس اختیارات جنگی ارائه می‌دهد تا مانع دخالت ایالات متحده در جنگ میان جمهوری اسلامی و اسرائیل شود.
https://iranintl.com/202506224404"
2025-06-22 18:35:45+00:00,"🎧نسخه صوتی چشم‌انداز: ورود رسمی ترامپ به جنگ با جمهوری اسلامی
@iranintlTV"
2025-06-22 17:09:32+00:00,"علی‌اکبر ولایتی، مشاور علی خامنه‌ای، با اشاره به حملات آمریکا به تاسیسات هسته‌ای جمهوری اسلامی گفت دیگر جایی برای حضور این کشور و پایگاه‌هایش در منطقه خاورمیانه و جهان اسلام نخواهد بود.

او افزود: «آمریکا به قلب جهان اسلام حمله کرده و باید منتظر عواقب جبران‌ناپذیرش باشد؛ آمریکا جنگ را آغاز کرده اما پایان آن در اختیار ایران است.»

مشاور رهبر جمهوری اسلامی تهدید کرد: «اگر احیانا کشوری در منطقه یا هر جای دیگر مورد استفاده نیروهای آمریکایی برای ضربه زدن به ایران قرار گیرد هدفی مشروع برای نیروهای مسلح ما خواهد بود.»

ولایتی در بیانیه خود گفت دونالد ترامپ نشان داد مثل «دست‌نشانده بی‌عقلش» بنیامین نتانیاهو، کارهای خود را در صحنه بین‌المللی بدون تفکر و خلاف مصالح آمریکا انجام می‌دهد.

او افزود: «اما غرب آسیا گرینلند نیست و تنگه هرمز با کانال پاناما تفاوت اساسی دارد.»

مقام‌ها و رسانه‌های حکومتی در ایران از آغاز حملات اسرائیل، بار دیگر تهدید به بستن تنگه هرمز را مطرح کرده‌اند.

اسماعیل کوثری، عضو کمیسیون امنیت ملی مجلس، گفت مجلس برای بستن تنگه هرمز به‌ نتیجه رسیده اما تصمیم نهایی بر عهده شورای عالی امنیت ملی است.
htt"
2025-06-22 16:20:26+00:00,"امانوئل مکرون، رییس‌جمهوری فرانسه، جلسه‌ای دفاعی-امنیتی برای بررسی وضعیت جنگ جمهوری اسلامی و اسرائیل برگزار کرد. او در ۲۴ ساعت گذشته دومین تماس خود را با مسعود پزشکیان برقرار کرد و درباره تحولات اخیر گفت‌وگو داشت.
نیلوفر پورابراهیم، خبرنگار ایران‌اینترنشنال، گزارش می‌دهد
@iranintltv"
2025-06-22 16:15:41+00:00,"عملیات «چکش نیمه‌شب» چگونه اجرا شد؟

با آغاز عملیات «چکش نیمه‌شب» در شنبه، گروهی از بمب‌افکن‌های بی–۲ از پایگاه خود در ایالت میزوری آمریکا به پرواز درآمدند و در مسیر جزیره گوام در اقیانوس آرام دیده شدند.

کارشناسان پرواز این بمب‌افکن‌ها را به‌عنوان پیش‌زمینه‌ای برای حمله احتمالی آمریکا به ایران تفسیر کردند.
اما پرواز این جنگنده‌ها صرفا برای فریب بود.

گروه واقعی متشکل از هفت فروند بمب‌افکن بی–۲ که با بال‌های ‌خفاشی خود شناخته می‌شوند، به‌صورت پنهانی به‌سمت شرق آمریکا پرواز کردند.

این پرواز که ۱۸ ساعت به طول انجامید، با حداقل ارتباطات انجام شد و در میانه راه سوخت‌گیری هوایی صورت گرفت.
ارتش آمریکا یکشنبه این موضوع را فاش کرد.
در حالی‌که بمب‌افکن‌ها به حریم هوایی ایران نزدیک می‌شدند، یک زیردریایی آمریکایی بیش از ۲۴ فروند موشک کروز تاماهاوک زمین‌به‌زمین شلیک کرد.

جنگنده‌های آمریکایی نیز به‌عنوان طعمه در جلوی بمب‌افکن‌ها پرواز کردند تا در صورت وجود جنگنده‌ها یا سامانه‌های موشکی ایران، آن‌ها را شناسایی و منحرف کنند.

ادامه این گزارش را در وبسایت ایران اینترنشنال بخوانید

https://iranintl.com/202506220882"
2025-06-22 15:55:58+00:00,"مارکو روبیو، وزیر خارجه آمریکا، در گفت‌وگو با فاکس نیوز با بیان اینکه «جهان امروز امن‌تر و باثبات‌تر از ۲۴ ساعت گذشته است»، گفت: «ما به دنبال جنگ با ایران نیستیم، اگر ایران واکنش نشان دهد، بزرگ‌ترین اشتباهی خواهد بود که تا به حال مرتکب شده است.»

مارکو روبیو با تاکید بر اینکه تغییر رژیم در ایران هدف ایالات متحده نیست، اضافه کرد پیشنهاد واشینگتن هنوز روی میز است

مارکو روبیو، وزیر خارجه آمریکا، به شبکه سی‌بی‌اس گفت: «تا چند روز آینده معلوم نخواهد شد که آیا ایران پیش از حملات، بخشی از مواد هسته‌ای خود را منتقل کرده یا نه.»

مارکو روبیو افزود در حال حاضر هیچ عملیات نظامی برنامه‌ریزی‌شده‌ای علیه ایران وجود ندارد.
https://iranintl.com/202506222448"
2025-06-22 15:45:08+00:00,"ارتش اسرائیل اعلام کرد جنگنده‌های این کشور برای نخستین‌بار تأسیسات نگهداری موشک‌های «خرمشهر» را در یزد، در عمق ۲۲۰۰ کیلومتری خاک ایران، هدف قرار داده‌اند. فرمانده نیروی هوایی اسرائیل گفت این حمله، مقر موشکی «امام حسین» را پیش از شلیک موشک‌ها به‌سمت اسرائیل منهدم کرده است.
 
￼ ￼@iranintltv"
2025-06-22 15:33:38+00:00,"احمد علوی، استاد دانشگاه و اقتصاددان، با اشاره به ارزیابی‌ها درباره هزینه‌های مستقیم و غیرمستقیم برنامه هسته‌ای جمهوری اسلامی گفت: «هزینه‌ای که طی ۳۰ تا ۳۵ سال انجام شده، بین ۲ تا ۵ تریلیون دلار تخمین زده می‌شود. این رقم چند برابر هزینه جنگ هشت‌ساله با عراق است.»
@iranintltv"
2025-06-22 15:29:06+00:00,"🔻۲۷ سال پیش در چنین روزی ۲۲ تیر ۱۳۷۷، تیم ملی فوتبال ایران در جام جهانی ۱۹۹۸ فرانسه با برتری ۱-۲ برابر آمریکا، به اولین پیروزی خود در ادوار جام‌های جهانی دست یافت.

🔹این دیدار به عنوان بازی قرن و پنجره‌ای برای ترک دشمنی از طرف دو کشور شناخته شد؛ ۱۸ ماه پس از آن و در دیداری دوستانه در آمریکای شمالی، تیم‌های ملی ایران و آمریکا یک‌بار دیگر به مصاف هم رفتند. 

🔹اما به موازات، بامداد امروز و در جریان جنگ اسرائیل و جمهوری اسلامی، بمب‌افکن‌ها و جنگنده‌های آمریکایی تاسیسات هسته‌ای ایران در فردو، نطنز و اصفهان را بمباران کردند. 

🔹این اتفاق پس از چند دور مذاکره هسته‌ای و در ادامه، هشدار دونالد ترامپ، رییس جمهور ایالات متحده به جمهوری اسلامی برای توافقی جهت برچیدن تاسیسات هسته‌ای، افتاد.

@iranintltvsport"
2025-06-22 15:28:37+00:00,"جِی‌دی ونس، معاون دونالد ترامپ، در گفت‌وگو با شبکه ان‌بی‌سی اعلام کرد که آمریکا با موفقیت برنامه تسلیحات هسته‌ای ایران را عقب رانده و ترامپ اکنون امیدوار است که راه‌حل دیپلماتیکی دنبال شود.

جی‌دی ونس گفت: «ما نمی‌خواهیم این وضعیت را طولانی‌تر یا گسترده‌تر از آنچه هست، کنیم. ما می‌خواهیم برنامه هسته‌ای آن‌ها را پایان دهیم.» او افزود: «ما می‌خواهیم با ایرانی‌ها درباره یک توافق بلندمدت گفت‌وگو کنیم.»

معاون رییس‌جمهور آمریکا افزود: «ما با ایران در جنگ نیستیم. ما با برنامه هسته‌ای ایران در جنگ هستیم. فکر می‌کنم واقعا برنامه‌شان را برای مدت بسیار طولانی به عقب رانده‌ایم. فکر می‌کنم سال‌های زیادی طول خواهد کشید تا ایرانی‌ها بتوانند به سلاح هسته‌ای دست پیدا کنند.»

جی‌دی ونس اضافه کرد که مذاکرات هسته‌ای با ایران در ماه مارس «تا حدودی سازنده» بود، اما از اواسط ماه مه «ایرانی‌ها عملا روند مذاکره را متوقف کردند»، که همین مسئله «کاتالیزور واقعی» برای اقدام نظامی آمریکا بود.
https://iranintl.com/202506224989"
2025-06-22 14:48:00+00:00,"به‌گفته ارتش اسرائیل، بامداد یکشنبه و با هدایت سازمان اطلاعات نظامی این کشور، حدود ۳۰ فروند جنگنده نیروی هوایی اسرائیل با بیش از ۶۰ قبضه مهمات، ده‌ها هدف نظامی را در سراسر ایران هدف قرار دادند.
 
در جریان این حملات، مرکز فرماندهی موشکی «امام حسین» در منطقه یزد هدف قرار گرفت؛ جایی که موشک‌های دوربرد خرمشهر در آن نگهداری می‌شد. اسرائیل می‌گوید حدود ۶۰ موشک از این مرکز به‌سمت این کشور شلیک شده بود. 

￼ ￼@iranintltv"
2025-06-22 13:56:58+00:00,"اسحاق هرتزوگ، رییس‌جمهوری اسرائیل، در گفت‌وگو با سی‌ان‌ان تصمیم دونالد ترامپ برای حمله به سایت‌های هسته‌ای ایران را «تاریخی» خواند و گفت این اقدام می‌تواند «جهت خاورمیانه را به‌سوی آینده‌ای بسیار بهتر تغییر دهد.»

رییس‌جمهوری اسرائیل با بیان اینکه «برنامه هسته‌ای ایران به شدت آسیب دیده»، گفت: «تغییر رژیم هدف رسمی جنگ نیست، اما اگر اتفاق بیفتد، یک اثر جانبی بسیار مبارک خواهد بود.»

اسحاق هرتزوگ ابراز امیدواری کرد که حمله آمریکا فرصت تازه‌ای برای صلح در منطقه، از جمله میان اسرائیل و فلسطینی‌ها، ایجاد کند.
https://iranintl.com/202506227996"
2025-06-22 13:27:37+00:00,"دن کین، رییس ستاد مشترک ارتش آمریکا درباره حمله به تاسیسات هسته‌ای جمهوری اسلامی گفت عملیات پرخطر و پیچیده‌ای بود که با مشارکت نیروهای بسیار تخصصی انجام شد.
او افزود: «این عملیات محرمانه بود و بسیاری در واشینگتن از آن اطلاع نداشتند. جمعه نیمه‌شب، دو هواپیمای بی-۲ پرواز کردند تا با ایجاد گمراهی، به‌سمت پسیفیک حرکت کنند. بسته اصلی شامل هفت جنگنده بی-۲ بود که در پرواز ۱۸ ساعته چندین‌بار سوخت‌گیری کردند»
@Iranintltv"
2025-06-22 12:38:15+00:00,"پنتاگون درباره حمله به مواضع هسته‌ای جمهوری اسلامی اعلام کرد که این عملیات با نام «چکش نیمه‌شب» اجرا  شد و فوق محرمانه بود. وزیر دفاع آمریکا گفت هدف این حمله تغییر رژیم نبود. به گفته پنتاگون، در طول حمله پدافند جمهوری اسلامی متوجه عملیات نشد و جنگنده‌های ایران هم پروازی نکردند.
https://iranintl.com/202506228336"
2025-06-22 12:29:45+00:00,"وزارت دفاع آمریکا اعلام کرد که حمله به مواضع هسته‌ای جمهوری اسلامی بزرگترین عملیات بمب‌افکن‌های بی-۲ در تاریخ آمریکا بود. پنتاگون اشاره کرد بیش از ۱۲۵ جنگنده آمریکایی در این عملیات شرکت داشتند.

به گفته پنتاگون، بمب‌افکن‌های بی-۲، چندین دسته از جنگنده‌های نسل چهارم و پنجم، ده‌ها هواپیمای سوخت‌رسان، یک زیردریایی مجهز به موشک‌های هدایت‌شونده، و مجموعه‌ی کاملی از هواپیماهای اطلاعاتی، نظارتی و شناسایی، به‌همراه صدها نفر از پرسنل تعمیراتی و عملیاتی در این حمله شرکت کردند.

پنتاگون هشدار داد نیروهای آمریکا همچنان در آماده‌باش کامل هستند و به‌طور کامل برای پاسخ به هرگونه اقدام تلافی‌جویانه ایران یا حملات نیابتی آماده‌اند؛ اقدامی که تصمیمی کاملا نادرست خواهد بود.

به گفته پنتاگون، ابتدا دو بی-۲ دو بمب سنگرشکن جی‌بی‌یو-۵۷ را روی سایت فردو انداخته و سایر بمب‌افکن‌ها نیز اهداف خود را هدف قرار دادند و در مجموع ۱۴ سنگرشکن ام‌اوپی به سمت دو سایت هسته‌ای پرتاب شد.

در این عملیات، به گفته مقام‌های دفاعی آمریکا، موشک‌های تاماهاوک در نهایت آخرین ضربه را به سایت اصفهان وارد کردند تا عنصر غافل‌گیری در کل عملیات حفظ شود.
https:/"
2025-06-22 09:05:35+00:00,"علی‌حسین قاضی‌زاده، عضو تحریریه ایران‌اینترنشنال، گفت یکی از سناریوهای پیش‌رو برای جمهوری اسلامی، امضای توافقی است که به برچیده شدن کامل برنامه هسته‌ای و صدور مجوز فوری برای ورود بازرسان منجر شود. او تاکید کرد: «بعید است حکومت این مسیر را در پیش گیرد و همین مسئله، تداوم جنگ با اسرائیل را محتمل می‌کند.»
@iranintltv"
2025-06-22 08:49:31+00:00,"ارتش اسرائیل با انتشار ویدیوهایی، بخش‌هایی از حملات هوایی خود را به پایگاه‌های نظامی جمهوری اسلامی در ایران نشان داد.
بر اساس گزارش منتشرشده، در ۲۴ ساعت گذشته بیش از ۲۰ جنگنده نیروی هوایی اسرائیل ده‌ها هدف نظامی را در ایران هدف قرار دادند."
2025-06-22 08:39:37+00:00,"ارتش اسرائیل با انتشار ویدیویی، لحظه هدف قرار دادن جنگنده اف ۵ را در پایگاه چهارم شکاری دزفول نشان می‌دهد.
به گفته ارتش اسرائیل، یکشنبه اول تیر دو فروند جنگنده اف ۵ در این پایگاه منهدم شده‌اند."
2025-06-22 07:35:21+00:00,"همزمان با دهمین روز از جنگ میان اسرائیل و جمهوری اسلامی، خبرگزاری قوه قضاییه اعلام کرد که صبح شنبه، حکم اعدام مجید مسیبی به اتهام جاسوسی برای سرویس اطلاعاتی موساد اجرا شده است.

گفت‌وگو با پگاه بنی‌هاشمی، پژوهشگر حقوق در دانشگاه شیکاگو
@iranintltv"
2025-06-22 05:26:25+00:00,"خبرگزاری قوه قضائیه جمهوری اسلامی (میزان) از اعدام یک شهروند به نام مجید مسیبی به اتهام جاسوسی برای سرویس اطلاعاتی موساد خبر داد.
به گزارش این خبرگزاری این حکم بعد از  تایید حکم در دیوان عالی کشور در صبح شنبه اجرا شد.

بعد از تشدید تنش و جنگ میان جمهوری اسلامی و اسرائیل، بازداشت شهروندان به اتهام همکاری با اسرائیل از سوی جمهوری اسلامی افزایش داشته است. در ماه‌های گذشته نیز دست‌کم سه شهروند به اتهام همکاری با اسرائیل اعدام شدند.

قوه قضاییه جمهوری اسلامی ۲۶ خردادماه اعلام کرد که اسماعیل فکری، شهروندی که به اتهام «همکاری اطلاعاتی و جاسوسی» برای اسرائیل بازداشت و محکوم شده بود، اعدام شد
https://iranintl.com/202506220196"
2025-06-22 05:04:30+00:00,"با حمله هوایی ایالات متحده به سه مرکز کلیدی هسته‌ای در ایران، بسیاری از تحلیل‌گران از آغاز فصل جدیدی در معادلات جنگی منطقه سخن می‌گویند. در حالی که مقامات رسمی جمهوری اسلامی هنوز واکنشی نشان نداده‌اند، تنها تهدیدها از سوی مجریان و کارشناسان رسانه‌های حکومتی و نماینده رهبر در روزنامه کیهان به گوش رسیده است.
گفت‌‌وگو با علیرضا نامورحقیقی، تحلیل‌گر سیاسی 
@iranintltv"
2025-06-22 02:32:06+00:00,"کاخ سفید تصاویری منتشر کرده که لحظات حساس حضور مقام‌های ارشد دولت ایالات متحده در «اتاق وضعیت» را به تصویر می‌کشد؛ جایی که دونالد ترامپ، رییس‌جمهوری آمریکا، بامداد یکشنبه دستور حمله به تاسیسات هسته‌ای جمهوری اسلامی را صادر کرد.

در این تصاویر، ترامپ در کنار مارکو روبیو، وزیر خارجه آمریکا، پیت هگست، وزیر دفاع، و دن کین، رییس ستاد کل ارتش، دیده می‌شود. جلسه در حالی برگزار شده که هواپیماهای جنگی آمریکا در حال انجام عملیات علیه سه مرکز هسته‌ای در ایران — نطنز، فردو و اصفهان — بوده‌اند."
2025-06-22 02:00:43+00:00,"سازمان انرژی اتمی ایران در بیانیه‌ای حمله آمریکا به تاسیسات هسته‌ای جمهوری‌ اسلامی در فردو، نطنز و اصفهان را مغایر با قوانین بین‌المللی، به ویژه معاهده عدم اشاعه سلاح‌های اتمی (ان‌پی‌تی) دانست و اعلام کرد این اقدام در سايه و همراهی آژانس بین‌المللی انرژی اتمی انجام شده است.

این سازمان افزود: «انتظار می‌رود جامعه جهانی ضمن محکوم کردن بی‌قانونی‌های مبتنی بر قواعد جنگل، ایران را در احقاق حقوق حقه خود همراهی نماید.»
https://iranintl.com/202506226404"
2025-06-22 00:33:12+00:00,"دونالد ترامپ، رییس‌جمهوری آمریکا، اعلام کرد کشورش «عملیات بسیار موفقی» علیه سه سایت هسته‌ای ایران، از جمله فردو، نطنز و اصفهان را به پایان رساند. 

او افزود تمامی هواپیماها اکنون از حریم هوایی ایران خارج شده‌اند.

دونالد ترامپ با اعلام انجام حمله نظامی آمریکا به سایت‌های اتمی فردو، نطنز و اصفهان به نیروهای نظامی آمریکا تبریک گفت. 

او افزود: «هیچ ارتش دیگری در جهان قادر به انجام چنین عملیاتی نبود. اکنون زمان صلح است. از توجه شما به این موضوع سپاسگزارم.»

رییس‌جمهوری آمریکا، پستی را در رسانه اجتماعی ایکس بازنشر کرد که خبر از نابود شدن سایت اتمی فردو داده است.

دونالد ترامپ در شبکه ایکس نوشت که ساعت ۱۰ شب در کاخ سفید، خطاب به مردم آمریکا سخنرانی و درباره «عملیات بسیار موفق نظامی» در ایران صحبت می‌کند.

او افزود: «این یک لحظه تاریخی برای ایالات متحده آمریکا، اسرائیل و جهان است. ایران اکنون باید با پایان دادن به این جنگ موافقت کند.»
https://iranintl.com/202506218215"
2025-06-22 00:24:14+00:00,"دونالد ترامپ در شبکه ایکس نوشت که ساعت ۱۰ شب در کاخ سفید، خطاب به مردم آمریکا سخنرانی و درباره «عملیات بسیار موفق نظامی» در ایران صحبت می‌کند.
او افزود: «این یک لحظه تاریخی برای ایالات متحده آمریکا، اسرائیل و جهان است. ایران اکنون باید با پایان دادن به این جنگ موافقت کند.»
https://iranintl.com/202506225127"
2025-06-21 22:32:38+00:00,"نیویورک تایمز به نقل از دو مقام نظامی اسرائیل نوشت: دولت ترامپ به ارتش اسرائیل اطلاع نداده است که آیا آمریکا قصد دارد در جنگ علیه ایران شرکت کند یا نه.
نیویورک تایمز به نقل از دو مقام نظامی اسرائیل: آمریکا به احتمال زیاد وارد جنگ علیه ایران خواهد شد و هم‌اکنون در حال انجام آمادگی‌هایی برای این اقدام است

نیویورک تایمز به نقل از دو مقام نظامی اسرائیل تاکید کرد: بر اساس گفت‌وگوهای مقام‌های اسرائیلی و آمریکایی‌ در دو روز گذشته، احتمال دارد حمله آمریکا به ایران در روزهای آینده صورت گیرد. 
https://iranintl.com/202506216402"
2025-06-21 22:26:26+00:00,شهروندی با ارسال ویدیویی به ایران‌اینترنشنال می‌گوید شامگاه شنبه ۳۱ خرداد شیراز را زدند، همه شب‌هایمان با استرس می‌گذرد، با استرس بیدار می‌شویم ولی با امید اینکه آخر این جنگ، یک اتفاق خوب برایمان بی‌افتد.
2025-06-21 21:56:30+00:00,"اسرائیل اعلام کرد که حملات گسترده‌ای به جنوب ایران به‌ویژه بندرعباس انجام داده و همچنین مناطقی در مرکز، شمال، غرب و شمال‌غرب ایران را هدف قرار داده است. به گفته ارتش اسرائیل، در عملیاتی سه فروند جنگنده اف-۱۴ در مرکز ایران منهدم شده‌اند.

در همین حال، ان‌بی‌سی گزارش داده که تماس میان مقام‌های جمهوری اسلامی و ایالات متحده همچنان ادامه دارد. رویترز نیز به نقل از منابع آگاه نوشت که اسرائیل در تماس با آمریکا هشدار داده ممکن است پیش از پایان مهلت دو هفته‌ای تعیین‌شده، علیه سایت هسته‌ای فردو اقدام کند.

همزمان، آمریکا تعدادی از کارمندان سفارت خود را از اسرائیل خارج کرده است. آژانس بین‌المللی انرژی اتمی نیز تایید کرد که تاسیسات هسته‌ای اصفهان برای دومین‌بار در کمتر از ده روز هدف حمله قرار گرفته است.

عباس عراقچی گفت که نشانه‌هایی از گسترش همکاری میان آمریکا و اسرائیل دیده می‌شود. سپاه پاسداران نیز اعلام کرده حامیان تسلیحاتی اسرائیل «هدف مشروع» نیروهای مسلح جمهوری اسلامی خواهند بود."
2025-06-21 21:39:40+00:00,"پس از آغاز موج گسترده حملات اسرائیل از عصر شنبه در ایران، گزارش‌های مخاطبان ایران‌اینترنشنال نشان می‌دهد این حملات تا شامگاه شنبه در مناطق مختلف کشور ادامه داشته؛ از بندرعباس در جنوب گرفته تا شاهرود، مراغه، شیراز و تهران.

در بندرعباس، مخاطبان از تداوم حملات اسرائیل تا بامداد یکشنبه خبر دادند و اعلام کردند اسکله این بندر حوالی ساعت ۰۰:۲۰ هدف قرار گرفته است. پیشتر حملاتی به اسکله‌های باهنر، بندر رجایی و بندر لنگه گزارش شده بود. در همین حال، روزنامه اسرائیل هیوم به نقل از منابع آگاه نوشت که ناوهای جنگی در بندرعباس هدف قرار نگرفته‌اند. ویدیوهای رسیده نیز حاکی از فعالیت پدافند هوایی در جزیره قشم است.

در شمال‌شرق ایران، مخاطبان از شنیده شدن صدای انفجار در مراغه و فعال شدن سامانه پدافند هوایی در خوی خبر دادند. همچنین در شاهرود، حوالی ساعت ۲۲ صدای جنگنده‌ها شنیده شده و سامانه پدافند پادگان موشکی امام رضا فعال شده است.

در کرمانشاه، مخاطبان از حمله به پایگاه تنگه کنشت و فعال شدن پدافند هوایی در شمال و جنوب شهر از غروب شنبه خبر داده‌اند. رسانه‌های داخلی از شنیده شدن صدای شلیک پدافند هوایی در بندر انزلی خبر داده‌اند."
2025-06-21 21:34:23+00:00,"ویدئوی رسیده به ایران‌اینترنشنال تجمع «نه به جنگ و نه به جمهوری اسلامی» در گوتنبرگ را نشان می‌دهد.
یکی از سخنرانان از شرایط سخت زندگی مردم و موج دستگیری‌ها به اتهام ارتباط با اسرائیل توسط مأموران امنیتی جمهوری اسلامی می‌گوید.

@iranintltv"
2025-06-21 21:17:47+00:00,"الیاس حضرتی، رییس شورای اطلاع‌رسانی دولت پزشکیان، اظهارات مقام‌های اسرائیلی مبنی‌بر حملات انجام‌شده در ایران و همچنین تهدیدها علیه خامنه‌ای را «جنگ روانی اسرائیل» خواند و گفت: «اسرائیل ۱۰ برابر تعداد موشک‌هایش دروغ سمت مردم شلیک می‌کند... اما مردم ما نباید اسیر شایعات شوند.»

او افزود: «در حرکتی زشت به رهبر ما توهین کرد که ما این حرکت را محکوم می‌کنیم. همه ملت ایران یکپارچه پشت رهبر هستند تا بینی دشمن را به خاک بمالند.»
https://iranintl.com/202506210825"
2025-06-21 20:39:16+00:00,"همزمان با تلاش‌های دیپلماتیک برای پایان جنگ، رویترز به نقل از مقام‌های اسرائیلی نوشت تل‌آویو به واشینگتن هشدار داده مهلت دو هفته‌ای ترامپ به ایران قابل قبول نیست و ممکن است پیش از تصمیم نهایی واشینگتن به تاسیسات اتمی فردو حمله کند.


گزارش سمیرا قرایی، خبرنگار ایران‌اینترنشنال
@iranintltv"
2025-06-21 20:20:40+00:00,"حساب کاربری نیروی هوایی اسرائیل در شبکه اجتماعی ایکس تصاویری از انهدام جنگنده‌های اف-۱۴ ارتش در مرکز ایران منتشر کرده است.
@iranintltv"
2025-06-21 20:13:25+00:00,"خبرگزاری رویترز به نقل از دو منبع آگاه گزارش داد که مقام‌های اسرائیلی به دولت ترامپ اطلاع داده‌اند که نمی‌خواهند دو هفته برای رسیدن جمهوری اسلامی به توافقی جهت برچیدن بخش‌های کلیدی برنامه هسته‌ای‌اش صبر کنند، و ممکن است پیش از پایان این مهلت، به‌تنهایی دست به اقدام بزنند.

این دو منبع که از جزئیات ماجرا مطلع هستند، گفتند اسرائیل نگرانی‌های خود را روز پنج‌شنبه در تماسی تلفنی که آن را «پرتنش» توصیف کرده‌اند، به مقام‌های دولت ترامپ منتقل کرده است.

به گفته منابع، مقام‌های اسرائیلی در این تماس تصریح کردند که تمایلی به انتظار برای مهلت دو هفته‌ای که ترامپ تعیین کرده ندارد؛ مهلتی که قرار است تا پایان آن تصمیم‌گیری درباره ورود احتمالی آمریکا به جنگ انجام شود.

بر اساس اطلاعات یک منبع امنیتی، شرکت‌کنندگان اسرائیلی در این تماس شامل بنیامین نتانیاهو، یسرائیل کاتز، وزیر دفاع، و ایال زمیر، رییس ستاد ارتش اسرائیل بودند.
https://iranintl.com/202506210318"
2025-06-21 19:39:33+00:00,"ویدئو رسیده به ایران‌ اینترنشنال تظاهرات علیه جنگ و نه به جمهوری اسلامی در میلان را نشان می‌دهد.

@iranintltv"
